200,-10000,10,0,1,0,0,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,15,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,13,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,10,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,9,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,8,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,7,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
-1140,-1020,8,1,2,6,2,20000000
